action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16436370,[],CHEMBL3756970,Inhibition of FGFR1 (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,,,CHEMBL3751776,Bioorg Med Chem,2016.0,"{'bei': '18.22', 'le': '0.35', 'lle': '2.44', 'sei': '9.16'}",CHEMBL3754301,,CHEMBL3754301,6.58,0,http://www.openphacts.org/units/Nanomolar,2744901,=,1,1,=,,IC50,nM,,260.79,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,260.79
,,16436371,[],CHEMBL3756970,Inhibition of FGFR1 (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,,,CHEMBL3751776,Bioorg Med Chem,2016.0,"{'bei': '17.04', 'le': '0.33', 'lle': '2.41', 'sei': '7.93'}",CHEMBL3752825,,CHEMBL3752825,6.43,0,http://www.openphacts.org/units/Nanomolar,2744902,=,1,1,=,,IC50,nM,,370.6,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,370.6
,,16436372,[],CHEMBL3756970,Inhibition of FGFR1 (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,,,CHEMBL3751776,Bioorg Med Chem,2016.0,,CHEMBL3752129,,CHEMBL3752129,,0,http://www.openphacts.org/units/Nanomolar,2744903,>,1,1,>,,IC50,nM,,500.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,500.0
,,16436373,[],CHEMBL3756970,Inhibition of FGFR1 (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,,,CHEMBL3751776,Bioorg Med Chem,2016.0,,CHEMBL3752916,,CHEMBL3752916,,0,http://www.openphacts.org/units/Nanomolar,2744904,>,1,1,>,,IC50,nM,,500.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,500.0
,,16436374,[],CHEMBL3756970,Inhibition of FGFR1 (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL3751776,Bioorg Med Chem,2016.0,"{'bei': '17.93', 'le': '0.36', 'lle': '2.78', 'sei': '9.02'}",CHEMBL1336,SORAFENIB,CHEMBL1336,8.33,0,http://www.openphacts.org/units/Nanomolar,2744905,=,1,1,=,,IC50,nM,,4.63,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,4.63
,,16461598,[],CHEMBL3762055,"Inhibition of recombinant human FGFR1 using poly (Glu,Tyr)4:1 as substrate after 60 mins by ELISA",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,,,CHEMBL3758137,Eur J Med Chem,2016.0,,CHEMBL3759079,,CHEMBL3759079,,0,http://www.openphacts.org/units/Nanomolar,2748740,>,1,1,>,,IC50,nM,,1000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,1000.0
,,16461599,[],CHEMBL3762055,"Inhibition of recombinant human FGFR1 using poly (Glu,Tyr)4:1 as substrate after 60 mins by ELISA",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,CHEMBL3758137,Eur J Med Chem,2016.0,,CHEMBL601719,CRIZOTINIB,CHEMBL601719,,0,http://www.openphacts.org/units/Nanomolar,2748748,>,1,1,>,,IC50,nM,,1000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,1000.0
,,16501359,[],CHEMBL3778048,Inhibition of human FGF-R1 V561M mutant expressed in sf9 cells by flashplate based radiometric 33pan-quinase assay,B,P11362,V561M,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)O.Cc1oc2c(O)c3c(c(O)c2c1C(=O)N1CC[C@H](N)C1)C(=O)c1ccccc1C3=O,,,CHEMBL3774310,Eur J Med Chem,2016.0,,CHEMBL3775181,,CHEMBL3776000,,0,http://www.openphacts.org/units/Nanomolar,2763474,<,1,1,<,,IC50,nM,,5000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,5.0
,,16509769,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2nc(C3=C(N)N(c4cccc(Cl)c4)CC3=O)[nH]c2c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '16.92', 'le': '0.33', 'lle': '2.49', 'sei': '7.64'}",CHEMBL3779986,,CHEMBL3779986,5.73,0,http://www.openphacts.org/units/Nanomolar,2765148,=,1,1,=,,IC50,nM,,1850.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,1.85
,,16509770,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2nc(C3=C(N)N(c4cccc(F)c4)CC3=O)[nH]c2c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '15.94', 'le': '0.29', 'lle': '2.41', 'sei': '6.85'}",CHEMBL3779927,,CHEMBL3779927,5.14,0,http://www.openphacts.org/units/Nanomolar,2765149,=,1,1,=,,IC50,nM,,7300.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,7.3
,,16509771,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1Cl,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3781089,,CHEMBL3781089,,0,http://www.openphacts.org/units/Nanomolar,2765150,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509772,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1F,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3780837,,CHEMBL3780837,,0,http://www.openphacts.org/units/Nanomolar,2765151,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509773,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2nc(C3=C(N)N(c4ccc(Cl)cc4)CC3=O)[nH]c2c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '13.43', 'le': '0.26', 'lle': '1.31', 'sei': '6.07'}",CHEMBL3779960,,CHEMBL3779960,4.55,0,http://www.openphacts.org/units/Nanomolar,2765152,=,1,1,=,,IC50,nM,,28200.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,28.2
,,16509774,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccc(F)cc1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '14.82', 'le': '0.27', 'lle': '2.15', 'sei': '6.09'}",CHEMBL1457887,,CHEMBL1457887,4.57,0,http://www.openphacts.org/units/Nanomolar,2765153,=,1,1,=,,IC50,nM,,27000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,27.0
,,16509775,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(C(F)(F)F)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '13.95', 'le': '0.26', 'lle': '1.70', 'sei': '6.67'}",CHEMBL3780105,,CHEMBL3780105,5.00,0,http://www.openphacts.org/units/Nanomolar,2765154,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,10.0
,,16509776,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccc(O)cc1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '18.52', 'le': '0.34', 'lle': '3.68', 'sei': '5.96'}",CHEMBL3780362,,CHEMBL3780362,5.67,0,http://www.openphacts.org/units/Nanomolar,2765155,=,1,1,=,,IC50,nM,,2120.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,2.12
,,16509777,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(C2=C(N)N(c3ccc(O)cc3)CC2=O)nc2ccccc21,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '14.26', 'le': '0.26', 'lle': '2.57', 'sei': '5.41'}",CHEMBL3781192,,CHEMBL3781192,4.57,0,http://www.openphacts.org/units/Nanomolar,2765156,=,1,1,=,,IC50,nM,,27000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,27.0
,,16509778,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1O,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '17.61', 'le': '0.32', 'lle': '3.35', 'sei': '5.92'}",CHEMBL3780482,,CHEMBL3780482,5.64,0,http://www.openphacts.org/units/Nanomolar,2765157,=,1,1,=,,IC50,nM,,2280.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,2.28
,,16509779,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(C2=C(N)N(c3cccc(O)c3)CC2=O)nc2ccccc21,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '16.92', 'le': '0.31', 'lle': '3.42', 'sei': '6.42'}",CHEMBL3780794,,CHEMBL3780794,5.42,0,http://www.openphacts.org/units/Nanomolar,2765158,=,1,1,=,,IC50,nM,,3800.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,3.8
,,16509780,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2nc(C3=C(N)N(c4cccc(O)c4)CC3=O)[nH]c2c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '19.36', 'le': '0.35', 'lle': '3.91', 'sei': '6.51'}",CHEMBL3781980,,CHEMBL3781980,6.20,0,http://www.openphacts.org/units/Nanomolar,2765159,=,1,1,=,,IC50,nM,,630.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,0.63
,,16509781,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(O)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '21.20', 'le': '0.39', 'lle': '4.50', 'sei': '6.82'}",CHEMBL3781511,,CHEMBL3781511,6.50,0,http://www.openphacts.org/units/Nanomolar,2765160,=,1,1,=,,IC50,nM,,320.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,0.32
,,16509795,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '17.03', 'le': '0.31', 'lle': '3.17', 'sei': '6.48'}",CHEMBL3782011,,CHEMBL3782011,5.46,0,http://www.openphacts.org/units/Nanomolar,2765136,=,1,1,=,,IC50,nM,,3500.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,3.5
,,16509796,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1ccccc1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL1605162,,CHEMBL1605162,,0,http://www.openphacts.org/units/Nanomolar,2765137,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509797,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3780849,,CHEMBL3780849,,0,http://www.openphacts.org/units/Nanomolar,2765138,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509798,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3781563,,CHEMBL3781563,,0,http://www.openphacts.org/units/Nanomolar,2765139,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509799,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '15.62', 'le': '0.28', 'lle': '2.71', 'sei': '5.94'}",CHEMBL3781175,,CHEMBL3781175,5.00,0,http://www.openphacts.org/units/Nanomolar,2765140,=,1,1,=,,IC50,nM,,9900.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,9.9
,,16509800,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '16.09', 'le': '0.29', 'lle': '2.86', 'sei': '6.12'}",CHEMBL3781238,,CHEMBL3781238,5.16,0,http://www.openphacts.org/units/Nanomolar,2765141,=,1,1,=,,IC50,nM,,7000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,7.0
,,16509801,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3781689,,CHEMBL3781689,,0,http://www.openphacts.org/units/Nanomolar,2765142,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509802,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC)c(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '15.65', 'le': '0.29', 'lle': '3.18', 'sei': '5.87'}",CHEMBL3780825,,CHEMBL3780825,5.48,0,http://www.openphacts.org/units/Nanomolar,2765143,=,1,1,=,,IC50,nM,,3280.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,3.28
,,16509803,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)c(OC)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,,CHEMBL3781310,,CHEMBL3781310,,0,http://www.openphacts.org/units/Nanomolar,2765144,>,1,1,>,,IC50,nM,,30000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,30.0
,,16509804,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C)cc1N1CC(=O)C(c2nc3ccc(C)cc3[nH]2)=C1N,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '14.23', 'le': '0.26', 'lle': '2.06', 'sei': '5.89'}",CHEMBL3780392,,CHEMBL3780392,4.96,0,http://www.openphacts.org/units/Nanomolar,2765145,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,11.0
,,16509805,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Cl)cc1N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '17.54', 'le': '0.34', 'lle': '3.28', 'sei': '7.39'}",CHEMBL3781099,,CHEMBL3781099,6.22,0,http://www.openphacts.org/units/Nanomolar,2765146,=,1,1,=,,IC50,nM,,600.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,0.6
,,16525011,[],CHEMBL3782932,Inhibition of N-terminal GST-tagged recombinant human FGFR1 (456 to 765 residues) expressed in baculovirus infected insect Sf21 cells after 25 mins using KKKSPGEYVNIEFG peptide substrate by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1c1cccc(Cl)c1,,,CHEMBL3779808,Bioorg Med Chem,2016.0,"{'bei': '18.32', 'le': '0.35', 'lle': '3.02', 'sei': '7.93'}",CHEMBL3781649,,CHEMBL3781649,5.95,0,http://www.openphacts.org/units/Nanomolar,2765147,=,1,1,=,,IC50,nM,,1120.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,1.12
,,16540779,[],CHEMBL3789984,Inhibition of FGFR1 (unknown origin) in presence of [gamma33P]ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,,,CHEMBL3785066,Bioorg Med Chem Lett,2016.0,"{'bei': '12.21', 'le': '0.22', 'lle': '0.45', 'sei': '7.76'}",CHEMBL1614712,,CHEMBL1614712,5.37,0,http://www.openphacts.org/units/Nanomolar,2767460,=,1,1,=,,IC50,nM,,4300.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,4.3
,,16540780,[],CHEMBL3789984,Inhibition of FGFR1 (unknown origin) in presence of [gamma33P]ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,,,CHEMBL3785066,Bioorg Med Chem Lett,2016.0,,CHEMBL3785951,,CHEMBL3785951,,0,http://www.openphacts.org/units/Nanomolar,2767477,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,uM,UO_0000065,,10.0
,,16563799,[],CHEMBL3802301,Inhibition of FGFR1 (unknown origin) by Z-LYTE assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,,,CHEMBL3797088,Bioorg Med Chem Lett,2016.0,,CHEMBL3798631,,CHEMBL3798631,,0,http://www.openphacts.org/units/Nanomolar,2775696,>,1,1,>,,IC50,nM,,1000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,1000.0
,,16563800,[],CHEMBL3802301,Inhibition of FGFR1 (unknown origin) by Z-LYTE assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,,,CHEMBL3797088,Bioorg Med Chem Lett,2016.0,,CHEMBL3798257,,CHEMBL3798257,,0,http://www.openphacts.org/units/Nanomolar,2775718,>,1,1,>,,IC50,nM,,1000.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,1000.0
,,16580856,[],CHEMBL3804520,"Inhibition of recombinant FGFR1 (unknown origin) using (Glu,Tyr)4:1 as substrate incubated for 60 mins by ELISA",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CCc2cc(Nc3ncnc4cc(N5CCN6CCCCC6C5)ccc34)n[nH]2)cc(OC)c1,,,CHEMBL3797059,Bioorg Med Chem Lett,2016.0,"{'bei': '17.52', 'le': '0.32', 'lle': '4.43', 'sei': '9.84'}",CHEMBL3800526,,CHEMBL3800526,9.00,0,http://www.openphacts.org/units/Nanomolar,2775929,=,1,1,=,,IC50,nM,,1.0,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,IC50,nM,UO_0000065,,1.0
